placekey,parent_placekey,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_closed_since,geometry_type
22f-222@5s8-cdf-q9f,,YMCA,SG_BRAND_8c40d09d7a855232f6ae8762ffd5966a,YMCA,Individual and Family Services,Other Individual and Family Services,624190,44.9993,-93.302703,1711 W Broadway Ave,Minneapolis,MN,55411,US,+16125889484,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,,,2019-07-01,POLYGON
zzw-225@5pb-kt6-kmk,,Anytime Fitness,SG_BRAND_6daa255524fe5ac244c3bed9cfbde479,Anytime Fitness,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940,44.905985,-93.288038,5309 Lyndale Ave S # 25,Minneapolis,MN,55419,US,+16128233120,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,,,2019-07-01,POLYGON
zzy-222@5s8-cdc-wc5,,Bonobos,SG_BRAND_88274be9beb0dd1dea7038bf0b4d2405,Bonobos,Clothing Stores,Men's Clothing Stores,448110,44.983357,-93.271307,125 Washington Ave. Northsuite 125a,Minneapolis,MN,55401,US,+16122581150,,,,,2019-07-01,POLYGON
zzw-225@5s8-cd6-gc5,,First American Financial,SG_BRAND_ebdd9e19ef62bcd61c8b7b7761e05411,First American Financial,Insurance Carriers,Direct Title Insurance Carriers,524127,44.974829,-93.271432,121 S 8th St Ste 650,Minneapolis,MN,55402,US,,,,,,2019-07-22,POLYGON
22d-223@5s8-cfy-w6k,,Walgreens,SG_BRAND_63ea689e38887d2a25b1f57a6f86748f,Walgreens,Health and Personal Care Stores,Pharmacies and Drug Stores,446110,45.015348,-93.247604,2610 Central Ave NE,Minneapolis,MN,55418,US,,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""9:00"", ""21:00""]] }",,,,2019-07-01,POLYGON
22h-222@5pb-kst-wrk,,Palm Beach Tan,SG_BRAND_da7574da1d7a935706093ca3394b6ab1,Palm Beach Tan,Personal Care Services,Other Personal Care Services,812199,44.948139,-93.292941,1011 W Lake St,Minneapolis,MN,55408,US,+16128228266,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""9:00"", ""20:00""]] }",,,,2019-07-01,POLYGON
24j-222@5pb-ksn-c3q,,Great Harvest Bread Co.,SG_BRAND_5d2564f24e50f2d114deaa19321c8086,Great Harvest Bread Co.,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,44.924003,-93.315232,4314 Upton Ave S,Minneapolis,MN,55410,US,+16129292899,"{ ""Mon"": [[""6:00"", ""18:30""]], ""Tue"": [[""6:00"", ""18:30""]], ""Wed"": [[""6:00"", ""18:30""]], ""Thu"": [[""6:00"", ""18:30""]], ""Fri"": [[""6:00"", ""18:30""]], ""Sat"": [[""6:00"", ""17:00""]], ""Sun"": [[""9:00"", ""13:00""]] }",,,,2019-07-01,POLYGON
22y-222@5s8-ccx-nbk,,Rainbow Shops,SG_BRAND_4ca5e8fb3abded90a4ae19c472d461da,Rainbow Shops,Clothing Stores,Family Clothing Stores,448140,45.039256,-93.29628,1300 Shingle Creek Xing,Minneapolis,MN,55430,US,+17635600218,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""12:00"", ""18:00""]] }",,,,2019-07-01,POLYGON
zzw-222@5s8-ckr-ty9,,Target,SG_BRAND_42aefbae01d2dfd981f7da7d823d689e,Target,Department Stores,Department Stores,452210,44.98181,-93.234993,1329 5th St SE,Minneapolis,MN,55414,US,+16123553857,"{ ""Mon"": [[""7:00"", ""21:00""]], ""Tue"": [[""7:00"", ""21:00""]], ""Wed"": [[""7:00"", ""21:00""]], ""Thu"": [[""7:00"", ""21:00""]], ""Fri"": [[""7:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",,,,2019-07-01,POLYGON
23q-223@5s8-cdc-z75,,Allbirds,SG_BRAND_7518addcbb462c3a,Allbirds,Shoe Stores,Shoe Stores,448210,44.98487,-93.27112,219 N 2nd St Ste 106,Minneapolis,MN,55401,US,+16126824704,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [] }",,2021-05-10,,2019-11-27,POLYGON
224-222@5s8-cj5-yqf,,Western Union,SG_BRAND_9ee39f394d21a7f4848ab78a78da00c3,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390,44.948498,-93.252697,1518 E Lake St,Minneapolis,MN,55407,US,+16128270727,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""9:00"", ""21:00""]] }",,,,2021-02-02,POLYGON
zzw-225@5s8-cd5-pn5,,Hyatt Regency,SG_BRAND_dd7aa93e7d4a748f2e21856e959f2c52,Hyatt Regency,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110,44.970377,-93.278703,1300 Nicollet Mall,Minneapolis,MN,55403,US,+16123701234,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,,,2019-07-01,POLYGON
22h-222@5s8-cj8-cyv,,H&R Block,SG_BRAND_c19468cebc69ba51b37529f1fdd814f7,H&R Block,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",Tax Preparation Services,541213,44.948566,-93.269403,420 E Lake St,Minneapolis,MN,55408,US,,"{ ""Mon"": [[""9:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [[""10:00"", ""15:00""]] }",,,,2019-07-01,POLYGON
zzw-224@5pb-kst-xh5,,TCF Bank,SG_BRAND_27501713cae44c7a12ea7b766781676a,TCF Bank,Depository Credit Intermediation,Commercial Banking,522110,44.948522,-93.299482,1444 W Lake St,Minneapolis,MN,55408,US,,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""13:00""]], ""Sun"": [] }",,,,2019-07-01,POLYGON
zzw-222@5s8-cj6-fzz,,Western Union,SG_BRAND_9ee39f394d21a7f4848ab78a78da00c3,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390,44.962296,-93.253535,1433 E Franklin Ave,Minneapolis,MN,55404,US,,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }",,,,2021-02-02,POLYGON
zzw-224@5s8-cj8-nbk,,Enterprise Rent-A-Car,SG_BRAND_9f497514e036d97886867c3fe21baf6a,Enterprise Rent-A-Car,Automotive Equipment Rental and Leasing,Passenger Car Rental,532111,44.948671,-93.282685,236 W Lake St,Minneapolis,MN,55408,US,+16128223932,"{ ""Mon"": [[""7:30"", ""18:00""]], ""Tue"": [[""7:30"", ""18:00""]], ""Wed"": [[""7:30"", ""18:00""]], ""Thu"": [[""7:30"", ""18:00""]], ""Fri"": [[""7:30"", ""18:00""]], ""Sat"": [[""9:00"", ""12:00""]], ""Sun"": [] }",,,,2019-07-01,POLYGON
22b-222@5pb-ksr-td9,,European Wax Center (EWC),SG_BRAND_c26a5430c9ce31679edfa74c24d44669,European Wax Center (EWC),Personal Care Services,Beauty Salons,812112,44.949429,-93.320742,3232 W Lake St,Minneapolis,MN,55416,US,+16123535982,"{ ""Mon"": [[""8:30"", ""20:00""]], ""Tue"": [[""8:30"", ""20:00""]], ""Wed"": [[""8:30"", ""20:00""]], ""Thu"": [[""8:30"", ""20:00""]], ""Fri"": [[""8:30"", ""20:00""]], ""Sat"": [[""8:30"", ""17:00""]], ""Sun"": [[""10:30"", ""18:00""]] }",,,,2019-07-01,POLYGON
223-223@5s8-cd8-n5z,,Speedway,SG_BRAND_93b3d23529ebed78cdf4bfe2e58f1979,Speedway,Gasoline Stations,Gasoline Stations with Convenience Stores,447110,44.957105,-93.295281,2501 Hennepin Ave,Minneapolis,MN,55405,US,+16123743930,,,,,2019-07-01,POLYGON
28t-222@5s8-cdc-z4v,,Madewell,SG_BRAND_25c3900e3c529c8be2fd639ae1932728,Madewell,Clothing Stores,Women's Clothing Stores,448120,44.985766,-93.271153,124 3rd Ave N Spc 100B,Minneapolis,MN,55401,US,+16124392652,"{ ""Mon"": [[""11:00"", ""18:00""]], ""Tue"": [[""11:00"", ""18:00""]], ""Wed"": [[""11:00"", ""18:00""]], ""Thu"": [[""11:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""11:00"", ""17:00""]] }",,,,2019-07-01,POLYGON
22d-222@5s8-cj8-9s5,226-224@5s8-cj8-9s5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,Subway,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,44.947013,-93.277423,3043 Nicollet Ave,Minneapolis,MN,55408,US,+16128228477,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }","Counter Service,Sandwich Shop,Lunch,Breakfast,Dinner",,,2019-07-01,POLYGON
222-222@5s8-cd6-fzz,zzw-22w@5s8-cd6-fvf,Marriott Hotels,SG_BRAND_02f92da3a9b57d43,Marriott Hotels,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110,44.977723,-93.273497,30 S 7th St,Minneapolis,MN,55402,US,+16123494000,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,,,2019-07-01,POLYGON
229-222@5s8-cj7-yvz,,Precision Tune Auto Care,SG_BRAND_c578fdc54746d5b7f271a46eedc169c2,Precision Tune Auto Care,Automotive Repair and Maintenance,General Automotive Repair,811111,44.948699,-93.224656,3232 E Lake St,Minneapolis,MN,55406,US,+16127213303,"{ ""Mon"": [[""7:30"", ""17:00""]], ""Tue"": [[""7:30"", ""17:00""]], ""Wed"": [[""7:30"", ""17:00""]], ""Thu"": [[""7:30"", ""17:00""]], ""Fri"": [[""7:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07-01,POLYGON
222-222@5s8-cd5-pvz,,Speedway,SG_BRAND_93b3d23529ebed78cdf4bfe2e58f1979,Speedway,Gasoline Stations,Gasoline Stations with Convenience Stores,447110,44.96957,-93.279638,101 W Grant St,Minneapolis,MN,55403,US,+16128707364,,,,,2019-07-01,POLYGON
224-222@5pb-kst-x3q,,Wells Fargo,SG_BRAND_d8326a9cc6413b12d8df3c617490e882,Wells Fargo,Depository Credit Intermediation,Commercial Banking,522110,44.948179,-93.301166,1505 W Lake St,Minneapolis,MN,55408,US,,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""12:00""]], ""Sun"": [] }",,,,2019-07-01,POLYGON
22k-222@5pb-kst-wx5,,T Mobile Store,SG_BRAND_4b82356db1a8f4a2db26dd5b7e30abba,T-Mobile,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),517312,44.948161,-93.294697,1221 W Lake St Ste 101,Minneapolis,MN,55408,US,+16128278970,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""11:00"", ""18:00""]] }",,,,2019-07-01,POLYGON
22y-222@5s8-cd6-hh5,,Haskell's,SG_BRAND_1e27bd68611d4626,Haskell's,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,44.974558,-93.273272,81 S 9th St Ste 130,Minneapolis,MN,55402,US,,"{ ""Mon"": [[""8:00"", ""20:00""]], ""Tue"": [[""8:00"", ""20:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""11:00"", ""18:00""]] }",,,,2019-07-01,POLYGON
222-222@5pb-kst-z75,,Planned Parenthood,SG_BRAND_ce992da6345c524a22db401bc1a5d69a,Planned Parenthood,Outpatient Care Centers,Family Planning Centers,621410,44.949559,-93.29474,1200 Lagoon Ave,Minneapolis,MN,55408,US,+16128236300,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }",,,,2019-07-01,POLYGON
224-222@5s8-cdc-wrk,,Whole Foods Market,SG_BRAND_44378a5463f4125c5d84db81855413b8,Whole Foods Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,44.982963,-93.269468,222 Hennepin Ave S,Minneapolis,MN,55401,US,,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }",,,,2019-07-01,POLYGON
222-222@5s8-cdb-cbk,,TCF Bank,SG_BRAND_27501713cae44c7a12ea7b766781676a,TCF Bank,Depository Credit Intermediation,Commercial Banking,522110,44.998224,-93.288682,705 W Broadway Ave,Minneapolis,MN,55411,US,,,,,,2019-07-01,POLYGON
zzw-223@5s8-cj8-2c5,,Walgreens Pharmacy,SG_BRAND_33ef43259b465c12,Walgreens Pharmacy,Health and Personal Care Stores,Pharmacies and Drug Stores,446110,44.948136,-93.226274,3121 E Lake St,Minneapolis,MN,55406,US,+16127214868,,,,,2021-07-19,POLYGON
22g-222@5s8-cd6-hyv,,Raymond James Financial,SG_BRAND_1d33d996f84ed96d957d92254c1ff53b,Raymond James Financial,Other Financial Investment Activities,Investment Advice,523930,44.975407,-93.273946,800 Nicollet Mall Ste 2500,Minneapolis,MN,55402,US,+16123152401,,,,,,POLYGON
22h-222@5s8-cd8-bp9,22m-222@5s8-cd8-bp9,Papa John's,SG_BRAND_2bc3b742e1d5eb8993fb301179f1700b,Papa John's,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,44.960311,-93.293967,2226 Hennepin Ave,Minneapolis,MN,55405,US,+16123745622,"{ ""Mon"": [[""10:00"", ""24:00""]], ""Tue"": [[""10:00"", ""24:00""]], ""Wed"": [[""10:00"", ""24:00""]], ""Thu"": [[""10:00"", ""24:00""]], ""Fri"": [[""10:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""10:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""10:00"", ""24:00""]] }","Counter Service,Late Night,Pizza,Lunch,Take Out and Delivery Only,Dinner",,,2019-07-01,POLYGON
224-222@5s8-cks-3bk,,Noodles & Company,SG_BRAND_6e4e612dc06a882cd34b8d0466e84a56,Noodles & Company,Restaurants and Other Eating Places,Full-Service Restaurants,722511,44.973474,-93.226477,820 Washington Ave SE,Minneapolis,MN,55414,US,+16123314865,"{ ""Mon"": [[""10:30"", ""22:00""]], ""Tue"": [[""10:30"", ""22:00""]], ""Wed"": [[""10:30"", ""22:00""]], ""Thu"": [[""10:30"", ""22:00""]], ""Fri"": [[""10:30"", ""22:00""]], ""Sat"": [[""10:30"", ""22:00""]], ""Sun"": [[""10:30"", ""22:00""]] }","Counter Service,Asian Food,Lunch,American Food,Catering,Dinner",,,2019-07-01,POLYGON
zzw-222@5s8-cd6-kpv,,Hampton,SG_BRAND_b6766b490c59a423e6011e11abb0dfba,Hampton,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110,44.977675,-93.27685,19 N 8th St,Minneapolis,MN,55403,US,+16123413333,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,,,2019-07-01,POLYGON
223-222@5s8-cd3-zpv,,CrossFit,SG_BRAND_ae6abf1aa02c01cfe560b9315db66b07,CrossFit,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940,44.976446,-93.283568,1313 Chestnut Ave,Minneapolis,MN,55403,US,,,,,,2019-07-01,POLYGON
227-224@5pb-kst-z4v,,MinuteClinic,SG_BRAND_7addbb50380d485c29258638e50c38ac,MinuteClinic,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,44.948856,-93.292717,1010 W Lake St,Minneapolis,MN,55408,US,,"{ ""Mon"": [], ""Tue"": [[""8:30"", ""13:30""]], ""Wed"": [[""8:30"", ""13:30""]], ""Thu"": [[""8:30"", ""13:30""]], ""Fri"": [[""8:30"", ""13:30""]], ""Sat"": [[""9:00"", ""13:00""]], ""Sun"": [[""9:00"", ""13:00""]] }",,2020-12-22,,2019-09-03,POLYGON
22b-222@5s8-cj5-tvz,,Boost Mobile,SG_BRAND_828bf870d4d7227c8c54c013e3649586,Boost Mobile,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),517312,44.948557,-93.247602,1822 E Lake St Ste 2,Minneapolis,MN,55407,US,+16123536317,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""10:00"", ""18:00""]] }",,,,2019-07-01,POLYGON
zzw-225@5s8-cfy-6x5,,Boost Mobile,SG_BRAND_828bf870d4d7227c8c54c013e3649586,Boost Mobile,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),517312,45.013351,-93.247003,2503 Central Ave NE,Minneapolis,MN,55418,US,+16512854352,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",,,,2020-06-03,POLYGON
222-222@5s8-cj5-jy9,zzw-223@5s8-cj5-jvz,Pizza Hut,SG_BRAND_1f2a4b730dc533366115ba7f5168b074,Pizza Hut,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,44.949373,-93.236748,2500 E Lake St,Minneapolis,MN,55406,US,,,"Counter Service,Pizza,Lunch,Take Out and Delivery Only,Catering,Dinner",,,2019-10-28,POLYGON
22q-222@5pb-kst-vzz,222-222@5pb-kst-y35,Timberland,SG_BRAND_1ea02eb629898ff9c708f92ae2ff719d,Timberland,Shoe Stores,Shoe Stores,448210,44.947896,-93.29797,3001 Hennepin Ave Ste 1170,Minneapolis,MN,55408,US,+16128251142,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""11:00"", ""18:00""]] }",,2021-06-24,,2019-07-01,POLYGON
zzw-222@5pb-kt6-mtv,229-222@5pb-kt6-n5z,Western Union,SG_BRAND_9ee39f394d21a7f4848ab78a78da00c3,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390,44.904069,-93.288723,5428 Lyndale Ave S,Minneapolis,MN,55419,US,,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",,,,2021-02-02,POLYGON
229-222@5pb-kt9-ty9,,BP,SG_BRAND_5cfdb867e96374c7883b31d6928cc4cb,BP,Gasoline Stations,Gasoline Stations with Convenience Stores,447110,44.894077,-93.309058,6004 Penn Ave S,Minneapolis,MN,55419,US,+16129200941,"{ ""Mon"": [[""6:30"", ""22:00""]], ""Tue"": [[""6:30"", ""22:00""]], ""Wed"": [[""6:30"", ""22:00""]], ""Thu"": [[""6:30"", ""22:00""]], ""Fri"": [[""6:30"", ""22:00""]], ""Sat"": [[""6:30"", ""22:00""]], ""Sun"": [[""6:30"", ""22:00""]] }",,,,2019-07-01,POLYGON
222-222@5s8-cj8-2c5,,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,McDonald's,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,44.94887,-93.226763,3110 E Lake St,Minneapolis,MN,55406,US,+16127299005,"{ ""Mon"": [[""8:00"", ""20:00""]], ""Tue"": [[""8:00"", ""20:00""]], ""Wed"": [[""8:00"", ""20:00""]], ""Thu"": [[""8:00"", ""20:00""]], ""Fri"": [[""8:00"", ""20:00""]], ""Sat"": [[""8:00"", ""20:00""]], ""Sun"": [[""8:00"", ""20:00""]] }","Counter Service,Lunch,Fast Food,Drive Through,Breakfast,Dinner,Burgers",,,2019-07-01,POLYGON
22g-222@5s8-cj7-m8v,,Dairy Queen,SG_BRAND_d6fdfe0213b3ad6f7bec024ed7719b7e,Dairy Queen,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,44.948524,-93.209921,4400 E Lake St,Minneapolis,MN,55406,US,+16127212007,"{ ""Mon"": [], ""Tue"": [[""11:00"", ""21:00""]], ""Wed"": [[""11:00"", ""21:00""]], ""Thu"": [[""11:00"", ""21:00""]], ""Fri"": [[""11:00"", ""21:00""]], ""Sat"": [[""11:00"", ""21:00""]], ""Sun"": [] }","Counter Service,Ice Cream Shop,Lunch,Fast Food,Drive Through,Dinner,Burgers",,,2019-07-01,POLYGON
222-222@5s8-cky-hyv,,Holiday Station,SG_BRAND_1e46ae654a5319f15f003146f644c7eb,Holiday Station,Gasoline Stations,Gasoline Stations with Convenience Stores,447110,44.999308,-93.236144,1617 Broadway St NE,Minneapolis,MN,55413,US,+16123789573,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,,,2019-07-01,POLYGON
zzw-222@5s8-cj8-2c5,,Walgreens,SG_BRAND_63ea689e38887d2a25b1f57a6f86748f,Walgreens,Health and Personal Care Stores,Pharmacies and Drug Stores,446110,44.948147,-93.226244,3121 E Lake St,Minneapolis,MN,55406,US,,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,,,2019-07-01,POLYGON
zzw-222@5s8-cdb-cqz,zzw-224@5s8-cdb-cdv,Little Caesars,SG_BRAND_3654ed70612445d52bf3b6f6546d1f23,Little Caesars,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,44.999731,-93.291283,902 W Broadway Ave,Minneapolis,MN,55411,US,+16125214140,"{ ""Mon"": [[""11:00"", ""23:00""]], ""Tue"": [[""11:00"", ""23:00""]], ""Wed"": [[""11:00"", ""23:00""]], ""Thu"": [[""11:00"", ""23:00""]], ""Fri"": [], ""Sat"": [], ""Sun"": [[""11:00"", ""23:00""]] }","Counter Service,Pizza,Lunch,Fast Food,Dinner",,,2019-07-01,POLYGON
